"Freq [GHz]","ReflectanceTE []"
39.88,0.999323291067143
39.89,0.999322451996133
39.9,0.999321613846039
39.91,0.999320776618135
39.92,0.999319940313497
39.93,0.999319104932972
39.94,0.999318270477227
39.95,0.999317436946706
39.96,0.999316604341622
39.97,0.999315772662021
39.98,0.999314941907688
39.99,0.999314112078222
40,0.999313283172958
40.01,0.999312455191092
40.02,0.999311628131555
40.03,0.99931080199307
40.04,0.999309976774137
40.05,0.999309152473054
40.06,0.999308329087863
40.07,0.999307506616431
40.08,0.999306685056368
40.09,0.99930586440512
40.1,0.999305044659807
40.11,0.999304225817451
40.12,0.999303407874748
40.13,0.999302590828221
40.14,0.999301774674203
40.15,0.999300959408705
40.16,0.9993001450276
40.17,0.999299331526491
40.18,0.999298518900798
40.19,0.999297707145648
40.2,0.999296896256005
40.21,0.999296086226569
40.22,0.999295277051823
40.23,0.999294468726027
40.24,0.999293661243216
40.25,0.999292854597193
40.26,0.999292048781525
40.27,0.999291243789554
40.28,0.999290439614394
40.29,0.999289636248912
40.3,0.999288833685809
40.31,0.999288031917463
40.32,0.9992872309361
40.33,0.999286430733657
40.34,0.999285631301881
40.35,0.999284832632265
40.36,0.999284034716117
40.37,0.99928323754442
40.38,0.999282441108042
40.39,0.999281645397506
40.4,0.999280850403204
40.41,0.999280056115239
40.42,0.999279262523476
40.43,0.999278469617587
40.44,0.99927767738698
40.45,0.99927688582085
40.46,0.999276094908158
40.47,0.999275304637649
40.48,0.9992745149978
40.49,0.999273725976852
40.5,0.999272937562856
40.51,0.999272149743645
40.52,0.999271362506727
40.53,0.999270575839495
40.54,0.999269789729044
40.55,0.999269004162245
40.56,0.999268219125755
40.57,0.999267434605951
40.58,0.999266650589089
40.59,0.999265867061064
40.6,0.999265084007653
40.61,0.999264301414325
40.62,0.999263519266366
40.63,0.999262737548805
40.64,0.999261956246488
40.65,0.999261175343935
40.66,0.999260394825567
40.67,0.99925961467549
40.68,0.999258834877595
40.69,0.999258055415592
40.7,0.999257276272884
40.71,0.999256497432742
40.72,0.999255718878146
40.73,0.999254940591885
40.74,0.999254162556487
40.75,0.999253384754289
40.76,0.999252607167405
40.77,0.999251829777715
40.78,0.999251052566867
40.79,0.99925027551631
40.8,0.999249498607253
40.81,0.999248721820713
40.82,0.99924794513744
40.83,0.999247168537987
40.84,0.999246392002724
40.85,0.99924561551176
40.86,0.999244839044991
40.87,0.999244062582115
40.88,0.999243286102607
40.89,0.999242509585715
40.9,0.99924173301049
40.91,0.999240956355747
40.92,0.999240179600101
40.93,0.999239402721998
40.94,0.99923862569958
40.95,0.999237848510866
40.96,0.999237071133608
40.97,0.999236293545378
40.98,0.999235515723549
40.99,0.999234737645266
41,0.999233959287453
41.01,0.999233180626873
41.02,0.999232401640048
41.03,0.999231622303322
41.04,0.999230842592802
41.05,0.999230062484468
41.06,0.999229281953996
41.07,0.999228500976933
41.08,0.999227719528626
41.09,0.999226937584214
41.1,0.999226155118606
41.11,0.999225372106551
41.12,0.999224588522617
41.13,0.999223804341162
41.14,0.999223019536335
41.15,0.999222234082121
41.16,0.999221447952289
41.17,0.999220661120458
41.18,0.999219873560036
41.19,0.999219085244209
41.2,0.999218296146066
41.21,0.999217506238448
41.22,0.99921671549403
41.23,0.999215923885291
41.24,0.999215131384546
41.25,0.999214337963915
41.26,0.999213543595407
41.27,0.999212748250745
41.28,0.999211951901565
41.29,0.99921115451929
41.3,0.999210356075176
41.31,0.99920955654033
41.32,0.999208755885659
41.33,0.999207954081921
41.34,0.999207151099715
41.35,0.999206346909414
41.36,0.99920554148133
41.37,0.999204734785528
41.38,0.999203926791962
41.39,0.999203117470393
41.4,0.999202306790438
41.41,0.999201494721565
41.42,0.999200681233072
41.43,0.999199866294107
41.44,0.999199049873668
41.45,0.999198231940647
41.46,0.999197412463669
41.47,0.999196591411357
41.48,0.999195768752074
41.49,0.999194944454115
41.5,0.999194118485567
41.51,0.999193290814445
41.52,0.999192461408554
41.53,0.999191630235629
41.54,0.999190797263193
41.55,0.999189962458729
